PLANT_NAME,MATERIAL_NAME,Month,UNRESRICTED_STOCK_KT,Inbound_KT,Outbound_KT,POLYMER_TYPE,SHELF_LIFE_IN_MONTH,DOWNGRADE_VALUE_LOST_PERCENT,Lag_Inv,Lag_Inb,Lag_Outb,Month_Number,Month_sin,Month_cos
CHINA-WAREHOUSE,MAT-0256,2024-07-01,0.098825,0.0,0.0,P-001,4,25,0.09885,0.0,0.0,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0256,2024-08-01,0.074075,0.0,0.0,P-001,4,25,0.098825,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0256,2024-09-01,0.02455,0.0,0.0495,P-001,4,25,0.074075,0.0,0.0,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0256,2024-10-01,0.0493,0.0,0.0,P-001,4,25,0.02455,0.0,0.0495,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0256,2024-11-01,0.098875,0.099,0.049300000000000004,P-001,4,25,0.0493,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0256,2024-12-01,0.0975,0.0,0.0,P-001,4,25,0.098875,0.099,0.049300000000000004,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0257,2024-01-01,0.009939,0.0,0.0,P-002,8,50,0.005151,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0257,2024-02-01,0.010464,0.0,0.0,P-002,8,50,0.009939,0.0,0.0,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0257,2024-03-01,0.010421,0.0,0.0,P-002,8,50,0.010464,0.0,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0257,2024-04-01,0.010526,0.0,0.0,P-002,8,50,0.010421,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0257,2024-05-01,0.010592,0.0,0.0,P-002,8,50,0.010526,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0257,2024-06-01,7.5e-05,0.0,0.0,P-002,8,50,0.010592,0.0,0.0,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0257,2024-07-01,0.00022,0.0,0.0,P-002,8,50,7.5e-05,0.0,0.0,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0257,2024-08-01,0.000287,0.0,0.0,P-002,8,50,0.00022,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0257,2024-09-01,0.00019,0.0,0.0,P-002,8,50,0.000287,0.0,0.0,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0257,2024-10-01,0.000286,0.0,0.0,P-002,8,50,0.00019,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0257,2024-11-01,0.000309,0.0,0.0,P-002,8,50,0.000286,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0257,2024-12-01,0.000309,0.0,0.0,P-002,8,50,0.000309,0.0,0.0,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0258,2024-01-01,0.022737,0.0,0.0,P-002,9,25,0.010048,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0258,2024-02-01,0.024012,0.0,0.0,P-002,9,25,0.022737,0.0,0.0,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0258,2024-03-01,0.024842999999999997,0.0,0.0,P-002,9,25,0.024012,0.0,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0258,2024-04-01,0.026366,0.0,0.0,P-002,9,25,0.024842999999999997,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0258,2024-05-01,0.029475,0.0,0.0,P-002,9,25,0.026366,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0258,2024-06-01,0.001357,0.0,0.0,P-002,9,25,0.029475,0.0,0.0,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0258,2024-07-01,0.002113,0.0,0.0,P-002,9,25,0.001357,0.0,0.0,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0258,2024-08-01,0.002962,0.0,0.0,P-002,9,25,0.002113,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0258,2024-09-01,0.000529,0.0,0.0,P-002,9,25,0.002962,0.0,0.0,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0258,2024-10-01,0.000814,0.0,0.0,P-002,9,25,0.000529,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0258,2024-11-01,0.001038,0.0,0.0,P-002,9,25,0.000814,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0258,2024-12-01,0.001243,0.0,0.0,P-002,9,25,0.001038,0.0,0.0,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0259,2024-01-01,0.12575,0.2475,0.032510000000000004,P-001,7,25,0.15275,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0259,2024-02-01,0.23825,0.09,0.0,P-001,7,25,0.12575,0.2475,0.032510000000000004,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0259,2024-03-01,0.32875,0.0,0.0445,P-001,7,25,0.23825,0.09,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0259,2024-04-01,0.121,0.09,0.29768,P-001,7,25,0.32875,0.0,0.0445,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0259,2024-05-01,0.0085,0.0,0.20249999999999999,P-001,7,25,0.121,0.09,0.29768,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0259,2024-06-01,0.00725,0.0,0.0085,P-001,7,25,0.0085,0.0,0.20249999999999999,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0260,2024-01-01,0.0024,0.0,0.0,P-001,5,20,0.0024,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0260,2024-02-01,0.0024,0.0,0.0,P-001,5,20,0.0024,0.0,0.0,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0260,2024-03-01,0.0024,0.0,0.0,P-001,5,20,0.0024,0.0,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0260,2024-04-01,0.0024,0.0,0.0,P-001,5,20,0.0024,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0260,2024-05-01,0.0024,0.0,0.0,P-001,5,20,0.0024,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0260,2024-06-01,0.0018,0.0,2.9999999999999997e-05,P-001,5,20,0.0024,0.0,0.0,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0260,2024-07-01,0.0018,0.0,0.0,P-001,5,20,0.0018,0.0,2.9999999999999997e-05,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0260,2024-08-01,0.0012,0.0,0.0006,P-001,5,20,0.0018,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0260,2024-09-01,0.0012,0.0,0.0,P-001,5,20,0.0012,0.0,0.0006,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0260,2024-10-01,0.0006,0.0,0.0006,P-001,5,20,0.0012,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0260,2024-11-01,0.0006,0.0,0.0,P-001,5,20,0.0006,0.0,0.0006,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0260,2024-12-01,0.0006,0.0,0.0,P-001,5,20,0.0006,0.0,0.0,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0261,2024-01-01,0.535425,0.1785,0.00105,P-002,5,25,0.20505,0.0765,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0261,2024-02-01,0.535425,0.0,0.0,P-002,5,25,0.535425,0.1785,0.00105,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0261,2024-03-01,0.53505,0.0002,8e-05,P-002,5,25,0.535425,0.0,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0261,2024-04-01,0.53495,0.28049999999999997,0.0001,P-002,5,25,0.53505,0.0002,8e-05,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0261,2024-05-01,0.48335,0.7649999999999999,0.05159999999999999,P-002,5,25,0.53495,0.28049999999999997,0.0001,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0261,2024-06-01,0.48324999999999996,0.153,0.15300999999999998,P-002,5,25,0.48335,0.7649999999999999,0.05159999999999999,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0261,2024-07-01,0.51065,0.0529,0.025679999999999998,P-002,5,25,0.48324999999999996,0.153,0.15300999999999998,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0261,2024-08-01,1.577825,0.048,0.0255,P-002,5,25,0.51065,0.0529,0.025679999999999998,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0261,2024-09-01,1.4758,0.0,0.10211999999999999,P-002,5,25,1.577825,0.048,0.0255,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0261,2024-10-01,0.9649749999999999,0.0,0.51001,P-002,5,25,1.4758,0.0,0.10211999999999999,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0261,2024-11-01,0.633425,0.0,0.33149999999999996,P-002,5,25,0.9649749999999999,0.0,0.51001,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0261,2024-12-01,0.4039,0.0,0.22949999999999998,P-002,5,25,0.633425,0.0,0.33149999999999996,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0262,2024-01-01,0.0495,0.0,0.0,P-001,7,20,0.0495,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0262,2024-02-01,0.0495,0.0,0.0,P-001,7,20,0.0495,0.0,0.0,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0262,2024-03-01,0.0495,0.0,0.0,P-001,7,20,0.0495,0.0,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0262,2024-04-01,0.0495,0.0,0.0,P-001,7,20,0.0495,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0262,2024-05-01,0.0495,0.0,0.0,P-001,7,20,0.0495,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0262,2024-06-01,0.0495,0.0,0.0,P-001,7,20,0.0495,0.0,0.0,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0262,2024-07-01,0.0495,0.0,0.0,P-001,7,20,0.0495,0.0,0.0,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0262,2024-08-01,0.0495,0.0,0.0,P-001,7,20,0.0495,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0262,2024-09-01,0.0495,0.0,0.0,P-001,7,20,0.0495,0.0,0.0,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0262,2024-10-01,0.0,0.0,0.0,P-001,7,20,0.0495,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0263,2024-05-01,0.0009,0.0,0.2957,P-001,5,30,0.148425,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0263,2024-06-01,0.0009,0.0,0.0,P-001,5,30,0.0009,0.0,0.2957,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0263,2024-07-01,0.0009,0.0,0.0,P-001,5,30,0.0009,0.0,0.0,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0263,2024-08-01,0.0009,0.0,0.0,P-001,5,30,0.0009,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0263,2024-09-01,0.0009,0.0,0.0,P-001,5,30,0.0009,0.0,0.0,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0263,2024-10-01,0.0009,0.0,0.0,P-001,5,30,0.0009,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0263,2024-11-01,0.0009,0.0,0.0,P-001,5,30,0.0009,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0263,2024-12-01,0.0009,0.0,0.0,P-001,5,30,0.0009,0.0,0.0,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0264,2024-01-01,0.411675,0.29700000000000004,0.56931,P-001,7,10,0.68405,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0264,2024-02-01,0.287925,0.14850000000000002,0.42079,P-001,7,10,0.411675,0.29700000000000004,0.56931,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0264,2024-03-01,0.60955,0.7425,0.27226,P-001,7,10,0.287925,0.14850000000000002,0.42079,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0264,2024-04-01,0.6835249999999999,0.5940000000000001,0.66827,P-001,7,10,0.60955,0.7425,0.27226,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0264,2024-05-01,0.138875,0.0,0.5446,P-001,7,10,0.6835249999999999,0.5940000000000001,0.66827,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0264,2024-06-01,0.65355,0.792,0.27317,P-001,7,10,0.138875,0.0,0.5446,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0264,2024-07-01,0.587325,0.4455,0.5115500000000001,P-001,7,10,0.65355,0.792,0.27317,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0264,2024-08-01,0.290275,0.14850000000000002,0.44551,P-001,7,10,0.587325,0.4455,0.5115500000000001,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0264,2024-09-01,0.2901,0.495,0.29711,P-001,7,10,0.290275,0.14850000000000002,0.44551,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0264,2024-10-01,0.037925,0.0,0.44465000000000005,P-001,7,10,0.2901,0.495,0.29711,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0264,2024-11-01,0.007525,0.792,0.03454,P-001,7,10,0.037925,0.0,0.44465000000000005,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0264,2024-12-01,0.129775,0.0,0.6751400000000001,P-001,7,10,0.007525,0.792,0.03454,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0265,2024-01-01,0.275075,0.7425,0.86717,P-001,8,10,0.004,0.7425,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0265,2024-02-01,0.101475,0.14850000000000002,0.66845,P-001,8,10,0.275075,0.7425,0.86717,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0265,2024-03-01,1.28875,1.6335000000000002,0.14851,P-001,8,10,0.101475,0.14850000000000002,0.66845,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0265,2024-04-01,1.8392,0.4455,0.19178,P-001,8,10,1.28875,1.6335000000000002,0.14851,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0265,2024-05-01,1.29935,0.0,0.53986,P-001,8,10,1.8392,0.4455,0.19178,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0265,2024-06-01,1.2416,0.29700000000000004,0.35475,P-001,8,10,1.29935,0.0,0.53986,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0265,2024-07-01,1.1672,0.4455,0.51981,P-001,8,10,1.2416,0.29700000000000004,0.35475,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0265,2024-08-01,0.47352500000000003,0.0,0.52044,P-001,8,10,1.1672,0.4455,0.51981,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0265,2024-09-01,0.121475,0.0,0.54989,P-001,8,10,0.47352500000000003,0.0,0.52044,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0265,2024-10-01,0.517425,0.495,0.09901,P-001,8,10,0.121475,0.0,0.54989,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0265,2024-11-01,0.028925,0.56925,0.58752,P-001,8,10,0.517425,0.495,0.09901,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0265,2024-12-01,1.031975,0.8415,0.30852,P-001,8,10,0.028925,0.56925,0.58752,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0266,2024-01-01,0.0987,0.14850000000000002,0.05963,P-001,8,5,0.010125,0.14850000000000002,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0266,2024-02-01,0.2223,0.0,0.02475,P-001,8,5,0.0987,0.14850000000000002,0.05963,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0266,2024-03-01,0.1216,0.0,0.1007,P-001,8,5,0.2223,0.0,0.02475,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0266,2024-04-01,0.022600000000000002,0.0,0.099,P-001,8,5,0.1216,0.0,0.1007,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0266,2024-05-01,0.12405000000000001,0.14850000000000002,0.04678,P-001,8,5,0.022600000000000002,0.0,0.099,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0266,2024-06-01,0.07415,0.0,0.0499,P-001,8,5,0.12405000000000001,0.14850000000000002,0.04678,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0266,2024-07-01,0.08605,0.07425000000000001,0.06236,P-001,8,5,0.07415,0.0,0.0499,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0266,2024-08-01,0.03515,0.12375,0.07563,P-001,8,5,0.08605,0.07425000000000001,0.06236,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0266,2024-09-01,0.053025,0.198,0.08114,P-001,8,5,0.03515,0.12375,0.07563,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0266,2024-10-01,0.152025,0.0,0.099,P-001,8,5,0.053025,0.198,0.08114,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0266,2024-11-01,0.15192499999999998,0.0495,0.0001,P-001,8,5,0.152025,0.0,0.099,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0266,2024-12-01,0.12717499999999998,0.0,0.07425000000000001,P-001,8,5,0.15192499999999998,0.0495,0.0001,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0267,2024-01-01,0.0094,0.0,0.0,P-001,2,15,0.0094,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0267,2024-02-01,0.0094,0.0,0.0,P-001,2,15,0.0094,0.0,0.0,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0267,2024-03-01,0.0094,1.70775,0.0,P-001,2,15,0.0094,0.0,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0267,2024-04-01,0.5533,0.5445,0.0004,P-001,2,15,0.0094,1.70775,0.0,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0267,2024-05-01,2.2343,0.0,0.02475,P-001,2,15,0.5533,0.5445,0.0004,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0267,2024-06-01,2.00965,0.0,0.12566,P-001,2,15,2.2343,0.0,0.02475,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0267,2024-07-01,1.5311,0.0,0.65178,P-001,2,15,2.00965,0.0,0.12566,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0267,2024-08-01,0.71435,0.0,0.6930200000000001,P-001,2,15,1.5311,0.0,0.65178,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0267,2024-09-01,0.2475,0.0,0.24753,P-001,2,15,0.71435,0.0,0.6930200000000001,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0267,2024-10-01,0.021275000000000002,0.0,0.39727,P-001,2,15,0.2475,0.0,0.24753,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0267,2024-11-01,0.021275000000000002,0.0,0.09901,P-001,2,15,0.021275000000000002,0.0,0.39727,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0267,2024-12-01,0.021275000000000002,0.0,0.0,P-001,2,15,0.021275000000000002,0.0,0.09901,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0268,2024-01-01,0.400075,0.33149999999999996,0.24006,P-002,12,50,0.4107,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0268,2024-02-01,0.46542500000000003,0.1245,0.03659,P-002,12,50,0.400075,0.33149999999999996,0.24006,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0268,2024-03-01,0.53865,0.7654,0.025699999999999997,P-002,12,50,0.46542500000000003,0.1245,0.03659,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0268,2024-04-01,0.333125,0.867,0.2057,P-002,12,50,0.53865,0.7654,0.025699999999999997,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0268,2024-05-01,0.332775,0.0,0.00037,P-002,12,50,0.333125,0.867,0.2057,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0268,2024-06-01,0.4602,0.1785,0.05102999999999999,P-002,12,50,0.332775,0.0,0.00037,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0268,2024-07-01,0.485875,0.0767,0.00026999999999999995,P-002,12,50,0.4602,0.1785,0.05102999999999999,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0268,2024-08-01,2.0658499999999997,0.0,0.1275,P-002,12,50,0.485875,0.0767,0.00026999999999999995,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0268,2024-09-01,1.6290749999999998,0.0,0.43673999999999996,P-002,12,50,2.0658499999999997,0.0,0.1275,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0268,2024-10-01,0.04785,0.0,1.5812499999999998,P-002,12,50,1.6290749999999998,0.0,0.43673999999999996,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0268,2024-11-01,2.5e-05,0.0,0.04784,P-002,12,50,0.04785,0.0,1.5812499999999998,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0268,2024-12-01,1.3407,0.5609999999999999,0.24039999999999997,P-002,12,50,2.5e-05,0.0,0.04784,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0269,2024-01-01,0.012375,0.0,0.03301,P-001,8,25,0.045375,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0269,2024-02-01,0.012375,0.0,0.0,P-001,8,25,0.012375,0.0,0.03301,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0270,2024-01-01,0.324075,0.33149999999999996,0.39701,P-002,5,35,0.13470000000000001,0.255,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0270,2024-02-01,0.428975,0.0,0.15,P-002,5,35,0.324075,0.33149999999999996,0.39701,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0270,2024-03-01,0.45125,0.4335,0.41102,P-002,5,35,0.428975,0.0,0.15,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0270,2024-04-01,0.6595500000000001,0.28049999999999997,0.07200000000000001,P-002,5,35,0.45125,0.4335,0.41102,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0270,2024-05-01,0.46005,0.0,0.19949999999999998,P-002,5,35,0.6595500000000001,0.28049999999999997,0.07200000000000001,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0270,2024-06-01,0.31777500000000003,0.0,0.15728,P-002,5,35,0.46005,0.0,0.19949999999999998,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0270,2024-07-01,1.18155,1.053,0.17401,P-002,5,35,0.31777500000000003,0.0,0.15728,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0270,2024-08-01,0.986875,0.0,0.19458,P-002,5,35,1.18155,1.053,0.17401,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0270,2024-09-01,0.7949999999999999,0.0,0.19188,P-002,5,35,0.986875,0.0,0.19458,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0270,2024-10-01,0.5804750000000001,0.0,0.2145,P-002,5,35,0.7949999999999999,0.0,0.19188,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0270,2024-11-01,0.446925,0.0,0.1335,P-002,5,35,0.5804750000000001,0.0,0.2145,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0270,2024-12-01,0.18305000000000002,0.0,0.26381,P-002,5,35,0.446925,0.0,0.1335,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0271,2024-01-01,0.0006,0.0,0.0,P-001,7,25,0.0006,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0271,2024-02-01,0.0006,0.0,0.0,P-001,7,25,0.0006,0.0,0.0,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0271,2024-03-01,0.0006,0.0,0.0,P-001,7,25,0.0006,0.0,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0271,2024-04-01,0.0006,0.0,0.0,P-001,7,25,0.0006,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0271,2024-05-01,0.0006,0.0,0.0,P-001,7,25,0.0006,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0271,2024-06-01,0.0006,0.0,0.0,P-001,7,25,0.0006,0.0,0.0,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0271,2024-07-01,0.0006,0.0,0.0,P-001,7,25,0.0006,0.0,0.0,7,-0.4999999999999998,-0.8660254037844388
