DATE,PLANT_NAME,MATERIAL_NAME,NET_QUANTITY_MT,TYPE,MODE_OF_TRANSPORT,CUSTOMER_NUMBER
2024/07/25,CHINA-WAREHOUSE,MAT-0354,24.75,Inbound,,
2024/07/25,CHINA-WAREHOUSE,MAT-0354,24.75,Inbound,,
2024/07/25,CHINA-WAREHOUSE,MAT-0354,11.0,Inbound,,
2024/07/25,CHINA-WAREHOUSE,MAT-0354,13.75,Inbound,,
2024/07/25,CHINA-WAREHOUSE,MAT-0354,24.75,Inbound,,
2024/07/25,CHINA-WAREHOUSE,MAT-0354,24.75,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,7.5,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,12.5,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,18.75,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,1.25,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,6.25,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,13.75,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,10.0,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,2.5,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,7.5,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,11.25,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,8.75,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,1.25,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,18.75,Inbound,,
2024/07/31,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/29,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/08/29,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0415,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0415,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0415,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0415,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0415,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0415,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0156,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0156,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0156,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0156,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0156,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0356,17.875,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0356,6.875,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0356,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0356,1.375,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0356,23.375,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0356,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0356,11.0,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0356,13.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0356,11.0,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0356,13.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0340,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0340,15.125,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0340,9.625,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0354,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0354,16.5,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0354,8.25,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0354,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0354,5.5,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0354,19.25,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0354,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0354,24.75,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,2.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,3.75,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,2.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,2.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,12.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,2.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,3.75,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,7.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0082,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,11.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,8.75,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,17.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,2.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,3.75,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,16.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,2.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,17.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,18.75,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,16.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,3.75,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,7.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,11.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,1.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,17.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,6.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,13.75,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,16.25,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,3.75,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,15.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,5.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,2.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,17.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,7.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,12.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,17.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,2.5,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/07,CHINA-WAREHOUSE,MAT-0332,20.0,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,24.75,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,24.75,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,1.375,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,23.375,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,13.75,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,11.0,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,24.75,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,24.75,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,20.625,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,4.125,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,24.75,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,24.75,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,15.125,Inbound,,
2024/08/12,CHINA-WAREHOUSE,MAT-0234,9.625,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0341,9.625,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0341,15.125,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0341,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0341,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0341,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0341,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0341,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,17.875,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,6.875,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0319,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0319,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0319,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0319,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0319,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0319,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0137,2.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0137,22.0,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/01,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0321,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0321,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0321,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0321,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0321,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0321,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0027,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0027,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0027,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0166,22.5,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0166,22.5,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0166,22.5,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0166,22.5,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0156,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0340,24.75,Inbound,,
2024/07/06,CHINA-WAREHOUSE,MAT-0340,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,13.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,10.975,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,24.75,Inbound,,
2024/08/20,CHINA-WAREHOUSE,MAT-0190,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0318,16.5,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0318,8.25,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0428,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0015,23.375,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0015,1.375,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/03,CHINA-WAREHOUSE,MAT-0137,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0318,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0027,24.75,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0166,5.0,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0166,17.5,Inbound,,
2024/09/07,CHINA-WAREHOUSE,MAT-0166,22.5,Inbound,,
2024/08/26,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/08/26,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/08/26,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/08/26,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0382,1.375,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0382,23.375,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0382,1.375,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0382,23.375,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0382,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0382,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/08/04,CHINA-WAREHOUSE,MAT-0229,13.75,Inbound,,
2024/08/04,CHINA-WAREHOUSE,MAT-0229,11.0,Inbound,,
2024/08/04,CHINA-WAREHOUSE,MAT-0229,24.75,Inbound,,
2024/08/04,CHINA-WAREHOUSE,MAT-0229,24.75,Inbound,,
2024/08/04,CHINA-WAREHOUSE,MAT-0229,24.75,Inbound,,
2024/08/04,CHINA-WAREHOUSE,MAT-0229,5.5,Inbound,,
2024/08/04,CHINA-WAREHOUSE,MAT-0229,19.25,Inbound,,
2024/08/04,CHINA-WAREHOUSE,MAT-0229,24.75,Inbound,,
2024/08/04,CHINA-WAREHOUSE,MAT-0229,24.75,Inbound,,
2024/08/04,CHINA-WAREHOUSE,MAT-0229,22.0,Inbound,,
2024/08/04,CHINA-WAREHOUSE,MAT-0229,2.75,Inbound,,
2024/08/04,CHINA-WAREHOUSE,MAT-0229,24.75,Inbound,,
2024/08/04,CHINA-WAREHOUSE,MAT-0229,24.75,Inbound,,
2024/08/15,CHINA-WAREHOUSE,MAT-0046,24.75,Inbound,,
2024/08/15,CHINA-WAREHOUSE,MAT-0046,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/08/01,CHINA-WAREHOUSE,MAT-0354,24.75,Inbound,,
2024/08/01,CHINA-WAREHOUSE,MAT-0354,2.75,Inbound,,
2024/08/01,CHINA-WAREHOUSE,MAT-0354,22.0,Inbound,,
2024/08/01,CHINA-WAREHOUSE,MAT-0354,24.75,Inbound,,
2024/08/01,CHINA-WAREHOUSE,MAT-0354,24.75,Inbound,,
2024/08/01,CHINA-WAREHOUSE,MAT-0354,24.75,Inbound,,
2024/08/01,CHINA-WAREHOUSE,MAT-0354,13.75,Inbound,,
2024/08/01,CHINA-WAREHOUSE,MAT-0354,11.0,Inbound,,
2024/08/14,CHINA-WAREHOUSE,MAT-0198,24.75,Inbound,,
2024/08/14,CHINA-WAREHOUSE,MAT-0198,24.55,Inbound,,
2024/08/14,CHINA-WAREHOUSE,MAT-0198,24.75,Inbound,,
2024/08/14,CHINA-WAREHOUSE,MAT-0198,14.45,Inbound,,
2024/08/14,CHINA-WAREHOUSE,MAT-0198,9.625,Inbound,,
2024/08/14,CHINA-WAREHOUSE,MAT-0198,24.75,Inbound,,
2024/08/14,CHINA-WAREHOUSE,MAT-0198,24.75,Inbound,,
2024/08/14,CHINA-WAREHOUSE,MAT-0198,24.75,Inbound,,
2024/08/14,CHINA-WAREHOUSE,MAT-0198,13.75,Inbound,,
2024/08/14,CHINA-WAREHOUSE,MAT-0198,11.0,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0382,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0382,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/09/10,CHINA-WAREHOUSE,MAT-0015,24.75,Inbound,,
2024/08/14,CHINA-WAREHOUSE,MAT-0198,24.1,Inbound,,
